"Country","Year","Daily_Cigarettes","Total_Smokers","Total_Female_Smokers","Total_Male_Smokers","Population","Continent","Rank","GDP","Deaths"
"Myanmar",2011,10.7,6802243,1195739,5606504,50990612,"Asia",74,1061.34442894693,190.75874
"Myanmar",2012,10,6886003,1213455,5672548,51413703,"Asia",74,1134.30222376609,183.5744
"Namibia",1990,7,140792,43470,97322,1432899,"Africa",97,1947.06291089481,153.96039
"Namibia",1991,7,147683,45451,102231,1476399,"Africa",97,2029.86154904517,151.1156
"Namibia",1992,6.9000001,154066,47320,106745,1516951,"Africa",93,2260.81035864827,149.39716
"Namibia",1993,6.8000002,160349,49163,111186,1555098,"Africa",93,2090.69178979462,147.24873
"Namibia",1994,6.8000002,166694,51024,115670,1591826,"Africa",92,2303.33055526088,146.9092
"Namibia",1995,6.6999998,173331,52960,120371,1627866,"Africa",92,2443.99585286862,146.603
"Namibia",1996,6.5999999,180276,54896,125380,1663378,"Africa",90,2398.25743870316,145.90459
"Namibia",1997,6.5999999,184937,55974,128963,1698029,"Africa",90,2446.92857764142,145.96585
"Namibia",1998,6.5999999,189346,57001,132345,1731635,"Africa",89,2236.67150179245,147.17885
"Namibia",1999,6.5999999,192568,57722,134847,1763861,"Africa",87,2193.22361521053,149.14407
"Namibia",2000,6.5999999,194123,58069,136054,1794583,"Africa",88,2185.60411519312,151.64154
"Namibia",2001,6.8000002,190591,56846,133745,1823667,"Africa",91,1950.64853633254,149.69234
"Namibia",2002,7,186240,55491,130749,1851519,"Africa",93,1808.88489938555,150.41672
"Namibia",2003,7.0999999,182100,54230,127870,1879113,"Africa",95,2621.7003949742,148.44733
"Namibia",2004,7.0999999,180002,53429,126574,1907737,"Africa",98,3464.41822576337,144.5544
"Namibia",2005,7,179281,52884,126397,1938316,"Africa",100,3739.53171740574,139.56966
"Namibia",2006,6.9000001,179630,52683,126946,1971318,"Africa",98,4059.10134796275,133.04988
"Namibia",2007,6.6999998,181127,52935,128192,2006516,"Africa",99,4405.41039870917,126.89304
"Namibia",2008,6.5,184673,54192,130481,2043382,"Africa",99,4212.36719718502,121.65424
"Namibia",2009,6.3000002,189513,55804,133709,2081039,"Africa",99,4295.38714334121,117.63325
"Namibia",2010,6.0999999,195288,57683,137606,2118877,"Africa",99,5394.99671166874,114.43097
"Namibia",2011,5.9000001,201965,59806,142160,2156698,"Africa",99,5806.74824605351,109.54958
"Namibia",2012,5.5999999,209463,62150,147313,2194777,"Africa",97,5942.29273974027,106.356224
"Nepal",1990,6.6999998,3677988,1172231,2505758,18905480,"Asia",49,191.878883935254,259.2389
"Nepal",1991,6.5999999,3810448,1203593,2606855,19405506,"Asia",45,202.080589132317,256.58215
"Nepal",1992,6.4000001,3965631,1233894,2731737,19938322,"Asia",44,170.586651238342,252.70686
"Nepal",1993,6.3000002,4135266,1267638,2867627,20489973,"Asia",43,178.625987777859,252.19096
"Nepal",1994,6.0999999,4305832,1309734,2996099,21040899,"Asia",42,193.279550945237,248.5654
"Nepal",1995,5.9000001,4471644,1366650,3104994,21576074,"Asia",41,203.980780640198,245.19833
"Nepal",1996,5.8000002,4627097,1439248,3187849,22090352,"Asia",38,204.685755187214,239.87611
"Nepal",1997,5.6999998,4707907,1498888,3209019,22584772,"Asia",36,217.787981943548,236.82903
"Nepal",1998,5.5999999,4781977,1563414,3218562,23057875,"Asia",36,210.611560882806,233.08505
"Nepal",1999,5.5999999,4849907,1621946,3227961,23509971,"Asia",37,214.106703241189,229.00732
"Nepal",2000,5.5,4903528,1666495,3237033,23941099,"Asia",39,229.490392563225,226.27377
"Nepal",2001,5.4000001,4922853,1677245,3245609,24347113,"Asia",39,246.725558064189,221.9618
"Nepal",2002,5.5,4828776,1650670,3178105,24725625,"Asia",44,244.72084352424,218.0466
"Nepal",2003,5.5999999,4716406,1615018,3101388,25080880,"Asia",45,252.402351773172,215.25195
"Nepal",2004,5.6999998,4571747,1567357,3004390,25419337,"Asia",47,286.157672590748,214.27754
"Nepal",2005,5.8000002,4413471,1514910,2898560,25744500,"Asia",49,315.805629997361,213.4314
"Nepal",2006,5.9000001,4262860,1462864,2799996,26066687,"Asia",51,346.945331253185,213.52847
"Nepal",2007,6,4161348,1411307,2750042,26382586,"Asia",55,391.380057185409,213.34897
"Nepal",2008,6,4111096,1378183,2732912,26666581,"Asia",56,470.455459040508,212.38081
"Nepal",2009,5.9000001,4087660,1351771,2735889,26883531,"Asia",57,478.173252764915,211.36696
"Nepal",2010,5.8000002,4093768,1333907,2759861,27013207,"Asia",58,592.401207101201,210.09705
"Nepal",2011,5.6999998,4126481,1327321,2799161,27041220,"Asia",57,799.583376878379,210.61557
"Nepal",2012,5.5,4213365,1345180,2868185,26989160,"Asia",55,804.141607315404,210.02715
"Netherlands",1990,11.4,3313974,1476787,1837188,14951510,"Europe",33,21290.8603827045,181.92064
"Netherlands",1991,11.6,3330968,1487208,1843760,15069798,"Europe",33,21732.2307621923,177.29399
"Netherlands",1992,11.9,3335464,1493794,1841670,15184166,"Europe",35,23904.037415058,173.24019
"Netherlands",1993,12.2,3348482,1506024,1842458,15290368,"Europe",34,23122.4107668645,172.76491
"Netherlands",1994,12.5,3366121,1517696,1848425,15382838,"Europe",32,24646.3143096269,166.45045
"Netherlands",1995,12.8,3375679,1525129,1850550,15459006,"Europe",31,29258.1343486211,162.85751
"Netherlands",1996,13.1,3398297,1541540,1856757,15530498,"Europe",30,29006.8094454171,159.66644
"Netherlands",1997,13.3,3414581,1556212,1858370,15610650,"Europe",30,26700.5371335926,153.98782
"Netherlands",1998,13.4,3434617,1573556,1861061,15707209,"Europe",29,27885.8083823465,150.10269
"Netherlands",1999,13.5,3432124,1582674,1849450,15812088,"Europe",28,28263.0967106802,146.7525
"Netherlands",2000,13.6,3408008,1585208,1822801,15925513,"Europe",27,26149.41107829,141.77505
"Netherlands",2001,13.7,3377368,1583673,1793695,16046180,"Europe",29,26873.2759335114,136.62204
"Netherlands",2002,13.9,3338986,1577818,1761168,16148929,"Europe",29,29204.0398310254,131.78046
"Netherlands",2003,14.2,3275496,1557125,1718371,16225302,"Europe",33,35672.2065978453,125.02415
"Netherlands",2004,14.4,3208320,1533394,1674927,16281779,"Europe",35,40362.3947822685,120.53155
"Netherlands",2005,14.5,3146002,1508404,1637598,16319868,"Europe",37,41979.0558457881,116.263855
"Netherlands",2006,14.5,3075799,1478716,1597082,16346101,"Europe",37,44863.3506314287,112.602745
"Netherlands",2007,14.5,3000008,1447461,1552546,16381696,"Europe",39,51733.4421317965,108.76834
"Netherlands",2008,14.4,2931991,1421403,1510588,16445593,"Europe",43,57644.4799749353,106.325165
"Netherlands",2009,14.4,2889634,1404033,1485601,16530388,"Europe",43,52514.0271165323,103.77859
"Netherlands",2010,14.1,2866165,1396253,1469912,16615394,"Europe",45,50950.0343435181,101.6497
"Netherlands",2011,13.8,2857124,1395758,1461366,16693074,"Europe",46,54159.3466126142,99.18346
"Netherlands",2012,13.4,2860947,1401334,1459613,16754962,"Europe",47,50073.0056559308,97.79984
"New Zealand",1990,20,675368,342930,332438,3329800,"Oceania",42,13663.0216184298,156.73213
"New Zealand",1991,20.200001,691585,350214,341371,3495100,"Oceania",44,12230.0734548834,150.44063
"New Zealand",1992,20.4,702497,354382,348115,3531700,"Oceania",43,11793.1392416214,147.2169
"New Zealand",1993,20.4,708326,355983,352343,3572200,"Oceania",44,13094.3454502639,142.97296
"New Zealand",1994,20.299999,712262,357374,354887,3620000,"Oceania",45,15280.3127842922,136.48723
"New Zealand",1995,20.1,715154,358906,356248,3673400,"Oceania",45,17400.4201848172,134.01743
"New Zealand",1996,19.9,718650,361377,357273,3732000,"Oceania",45,18794.436039393,128.5229
"New Zealand",1997,19.6,723691,364925,358766,3781300,"Oceania",46,17474.187029724,121.66236
"New Zealand",1998,19.4,726065,367278,358786,3815000,"Oceania",48,14738.4455703918,113.99979
"New Zealand",1999,19,723656,367995,355661,3835100,"Oceania",47,15322.2238340267,111.06806
"New Zealand",2000,18.700001,719668,367494,352174,3857700,"Oceania",48,13641.1027183822,105.13422
"New Zealand",2001,18.4,716260,365802,350459,3880500,"Oceania",47,13882.8568268586,101.774216
"New Zealand",2002,18.1,716656,364134,352522,3948500,"Oceania",48,16874.1874918196,97.22528
"New Zealand",2003,17.9,714017,359960,354057,4027200,"Oceania",48,21913.7081719961,93.37298
"New Zealand",2004,18,698371,349352,349019,4087500,"Oceania",50,25420.234882944,89.535446
"New Zealand",2005,18.299999,671543,333951,337592,4133900,"Oceania",54,27751.0654708859,84.78129
"New Zealand",2006,18.799999,639859,316469,323391,4184600,"Oceania",59,26654.5932018985,81.70729
"New Zealand",2007,19.4,610363,301013,309350,4223800,"Oceania",62,32479.9817381467,79.76428
"New Zealand",2008,19.799999,591022,291046,299976,4259800,"Oceania",70,31252.9625640673,77.38535
"New Zealand",2009,20.1,578646,285194,293451,4302600,"Oceania",74,28209.3623271229,74.44524
"New Zealand",2010,20.299999,573118,283165,289953,4350700,"Oceania",76,33676.7741239925,71.44456
"New Zealand",2011,20.299999,572959,283839,289120,4384000,"Oceania",77,38387.6270784076,69.80282
"New Zealand",2012,20.1,578689,287686,291003,4408100,"Oceania",77,39973.3807587223,67.62109
"Nicaragua",1990,16.1,283166,59993,223173,4173435,"North America",113,241.876412085241,56.420944
"Nicaragua",1991,14.8,284521,61118,223403,4267570,"North America",114,348.864605316689,61.08168
"Nicaragua",1992,13.7,286684,62478,224206,4364514,"North America",115,410.767384409811,59.033752
"Nicaragua",1993,12.6,289267,64002,225266,4462496,"North America",117,393.603545721052,58.527203
"Nicaragua",1994,11.9,292188,65546,226643,4559010,"North America",121,847.373688376998,57.969048
"Nicaragua",1995,11.4,295669,67240,228428,4652185,"North America",124,890.005449052435,60.823685
"Nicaragua",1996,11.2,299437,69080,230357,4741571,"North America",124,908.63384789261,61.24936
"Nicaragua",1997,11.2,300981,70871,230110,4827658,"North America",124,909.33649213871,56.55303
"Nicaragua",1998,11.4,304631,72876,231756,4910642,"North America",125,943.922856694084,53.33285
"Nicaragua",1999,11.8,310324,75009,235315,4991041,"North America",125,972.886793493075,53.01925
"Nicaragua",2000,12.2,317249,77172,240077,5069310,"North America",123,1007.499838655,50.323513
"Nicaragua",2001,12.6,324810,79249,245561,5145367,"North America",121,1034.55138685018,49.858707
"Nicaragua",2002,12.9,332342,80967,251375,5219324,"North America",121,1000.93671470556,50.828712
"Nicaragua",2003,13.2,340302,82777,257525,5292115,"North America",121,1005.73304356528,51.74516
"Nicaragua",2004,13.6,349229,85026,264202,5364930,"North America",120,1080.26911900907,51.039673
"Nicaragua",2005,13.9,358420,87356,271064,5438692,"North America",118,1162.28968513428,52.259293
"Nicaragua",2006,14.3,367787,89681,278107,5513757,"North America",117,1226.64430910063,48.567837
"Nicaragua",2007,14.8,377538,92134,285404,5590066,"North America",117,1327.96678222132,49.189262
"Nicaragua",2008,15.2,387508,94792,292716,5667436,"North America",115,1499.2576198887,49.229534
"Nicaragua",2009,15.3,397244,97615,299629,5745538,"North America",115,1444.36951048837,47.923977
"Nicaragua",2010,15.5,408064,100762,307303,5824058,"North America",115,1503.8641909311,46.475723
"Nicaragua",2011,15.8,420218,104098,316120,5903035,"North America",115,1655.80294573178,46.35844
"Nicaragua",2012,16.200001,433250,107520,325730,5982530,"North America",116,1760.46030828841,45.917667
"Niger",1990,9.1000004,220364,51582,168782,8026592,"Africa",159,437.589994991622,26.943735
"Niger",1991,9.3000002,227772,53414,174358,8288739,"Africa",158,396.416991751987,26.64134
"Niger",1992,9.5,235256,55366,179890,8566773,"Africa",157,395.275162773467,26.861383
"Niger",1993,9.6999998,242976,57438,185538,8860297,"Africa",157,344.534006349718,27.10579
"Niger",1994,9.8000002,251193,59604,191589,9168316,"Africa",157,211.38649248686,26.939404
"Niger",1995,9.8999996,260376,61870,198506,9490289,"Africa",158,242.620396721353,27.175365
"Niger",1996,9.8999996,270559,64260,206298,9826600,"Africa",158,244.813779041373,26.77993
"Niger",1997,9.8999996,279125,62862,216263,10178196,"Africa",158,225.022076636623,27.066717
"Niger",1998,9.8000002,288509,61663,226846,10545720,"Africa",158,250.657461697887,27.308956
"Niger",1999,9.6999998,298111,61159,236953,10929922,"Africa",158,232.187386399953,27.637468
"Niger",2000,9.6000004,307399,61239,246160,11331561,"Africa",158,197.832683441643,28.013624
"Niger",2001,9.5,315619,61682,253938,11751364,"Africa",158,208.37705993638,28.472294
"Niger",2002,9.3999996,321817,62175,259642,12189988,"Africa",158,228.235908596278,28.64549
"Niger",2003,9.3000002,327621,62790,264831,12647983,"Africa",158,268.349892996455,28.9148
"Niger",2004,9.3000002,333221,63280,269941,13125914,"Africa",158,286.490065814065,28.48289
"Niger",2005,9.1999998,339158,63492,275666,13624474,"Africa",159,321.723661184348,28.575563
"Niger",2006,9.1000004,345928,63321,282607,14143969,"Africa",159,336.281950277799,28.427567
"Niger",2007,9.1000004,351175,60019,291155,14685404,"Africa",159,390.284480245482,28.29291
"Niger",2008,8.8999996,362610,57405,305205,15250913,"Africa",159,478.502558952437,27.75935
"Niger",2009,8.6999998,376953,55378,321575,15843131,"Africa",158,464.057998970917,27.724102
"Niger",2010,8.3999996,394409,53958,340452,16464025,"Africa",158,476.869532167304,27.666004
"Niger",2011,8.1999998,413498,53159,360339,17114770,"Africa",158,512.595335012861,27.778097
"Niger",2012,7.9000001,430969,54633,376336,17795209,"Africa",157,529.744458141694,27.824423
"Nigeria",1990,7.0999999,4925630,985559,3940071,95212454,"Africa",142,567.528649015722,34.005013
"Nigeria",1991,7.0999999,4970260,987089,3983172,97667632,"Africa",142,502.914138918939,33.549286
"Nigeria",1992,7.3000002,4988025,980883,4007142,100161708,"Africa",143,477.177623755735,33.337105
"Nigeria",1993,7.5,4962125,962952,3999173,102700751,"Africa",144,270.22396671752,33.061882
"Nigeria",1994,7.8000002,4878847,929721,3949126,105293701,"Africa",145,321.320674137556,32.856747
"Nigeria",1995,8.3000002,4731194,879817,3851377,107948339,"Africa",148,408.181044825253,32.71064
"Nigeria",1996,8.8999996,4524069,816471,3707598,110668784,"Africa",151,461.519619593001,32.68527
"Nigeria",1997,9.8000002,4221315,713057,3508258,113457661,"Africa",155,479.983764106443,32.63389
"Nigeria",1998,10.7,4001079,626618,3374461,116319763,"Africa",156,469.43054868657,32.672825
"Nigeria",1999,11.4,3854758,563195,3291562,119260055,"Africa",157,497.841573908863,32.716255
"Nigeria",2000,12,3764783,519589,3245194,122283853,"Africa",157,567.930722076473,32.67481
"Nigeria",2001,12.5,3715382,488640,3226742,125394046,"Africa",157,590.381815034907,32.470253
"Nigeria",2002,12.9,3691837,465000,3226837,128596079,"Africa",157,741.747493876339,32.254154
"Nigeria",2003,13.2,3687176,445721,3241454,131900634,"Africa",157,795.386228652408,31.695374
"Nigeria",2004,13.6,3658832,418768,3240064,135320420,"Africa",157,1007.87434241216,31.002316
"Nigeria",2005,13.9,3641367,397516,3243851,138865014,"Africa",157,1268.38346158479,30.057201
"Nigeria",2006,14.2,3632595,382601,3249994,142538305,"Africa",157,1656.42479354329,29.25357
"Nigeria",2007,14.4,3633232,374270,3258962,146339971,"Africa",157,1883.46138847202,28.295874
"Nigeria",2008,14.5,3645986,372642,3273344,150269622,"Africa",158,2259.11405888538,27.465918
"Nigeria",2009,14.6,3664672,388786,3275886,154324939,"Africa",159,1911.60786588769,27.028824
"Nigeria",2010,14.7,3690116,409524,3280592,158503203,"Africa",159,2280.43733738126,26.597229
"Nigeria",2011,14.8,3724554,434454,3290100,162805080,"Africa",160,2487.59801680379,26.29524
"Nigeria",2012,14.7,3776711,462951,3313760,167228803,"Africa",159,2723.82219093859,26.096909
"Norway",1990,5.5,1165144,553076,612068,4241473,"Europe",7,28242.943738533,118.132576
"Norway",1991,5.5999999,1161304,556186,605118,4261732,"Europe",7,28596.9330036444,115.2051
"Norway",1992,5.8000002,1153966,555730,598236,4286401,"Europe",6,30523.9850558974,114.3495
"Norway",1993,5.9000001,1140993,552443,588550,4311991,"Europe",6,27963.6652188271,113.451866
"Norway",1994,6.0999999,1125748,547959,577789,4336613,"Europe",9,29315.8419070199,111.1467
"Norway",1995,6.3000002,1108138,540670,567468,4359184,"Europe",10,34875.7043347536,109.27803
"Norway",1996,6.5,1090707,532839,557868,4381336,"Europe",12,37321.9741993473,106.42512
"Norway",1997,6.6999998,1067404,521429,545975,4405157,"Europe",15,36629.0309036621,104.37165
"Norway",1998,6.9000001,1045686,511065,534621,4431464,"Europe",19,34788.3598518819,103.680695
"Norway",1999,7.0999999,1023204,501682,521522,4461913,"Europe",22,36371.0509535576,101.798195
"Norway",2000,7.4000001,995635,489983,505651,4490967,"Europe",22,38131.4606116242,99.43907
"Norway",2001,7.6999998,962956,475505,487451,4513751,"Europe",25,38542.715099709,96.991196
"Norway",2002,8,928708,459719,468990,4538159,"Europe",33,43084.4724650717,95.43982
"Norway",2003,8.3999996,895095,443664,451430,4564855,"Europe",41,50134.8907734947,91.47757
"Norway",2004,8.6999998,859460,426498,432963,4591910,"Europe",42,57603.836021826,88.13167
"Norway",2005,9.1000004,823328,409264,414064,4623291,"Europe",46,66810.478520868,85.44592
"Norway",2006,9.6000004,789452,392722,396730,4660677,"Europe",48,74148.3200757187,83.562065
"Norway",2007,10,758161,376363,381798,4709153,"Europe",52,85139.9604469545,82.21069
"Norway",2008,10.4,730611,361033,369578,4768212,"Europe",57,96944.0956064873,79.94058
"Norway",2009,10.8,710789,349349,361440,4828726,"Europe",60,79977.6970817492,77.01855
"Norway",2010,11,689840,336896,352944,4889252,"Europe",62,87693.7900658099,74.1978
"Norway",2011,11.2,675916,327707,348208,4953088,"Europe",71,100600.562407589,72.89291
"Norway",2012,11.2,671237,323162,348075,5018573,"Europe",75,101524.141851985,69.42074
"Oman",1990,32.900002,109447,5181,104266,1812158,"Asia",128,6448.13835970931,119.87566
"Oman",1991,31.9,118793,5231,113562,1893761,"Asia",123,5988.86683416409,118.88464
"Oman",1992,30.9,129574,5227,124347,1983272,"Asia",116,6278.65249078533,117.714935
"Oman",1993,30.1,139902,5186,134716,2072106,"Asia",112,6029.18380255629,116.13448
"Oman",1994,29.9,147180,5102,142078,2148416,"Asia",113,6013.20026321579,115.10424
"Oman",1995,30.9,147026,4904,142122,2204267,"Asia",116,6261.76446874815,113.83304
"Oman",1996,33,140004,4471,135533,2236652,"Asia",125,6830.63942401353,112.6678
"Oman",1997,36.099998,128266,3999,124268,2249759,"Asia",131,7039.62123737281,110.739784
"Oman",1998,39.799999,116202,3616,112587,2251859,"Asia",139,6215.71541309128,108.35175
"Oman",1999,43.700001,106475,3343,103133,2254898,"Asia",143,6915.37097325602,105.82015
"Oman",2000,46.900002,100389,3178,97210,2267973,"Asia",145,8601.27194448996,103.231445
"Oman",2001,48.099998,100294,3275,97018,2294959,"Asia",146,8475.96864264505,98.87194
"Oman",2002,48.299999,103299,3429,99870,2334860,"Asia",143,8626.96523423847,95.87287
